"Case.Number","sentdate","Court.Type","Judge.Name","Gender","Race","age","Public.Defender.","prison","charge0","chargeCO3","chargeF1","chargeF2","chargeF3","chargeF5","chargeF6","chargeF7","chargeM1","chargeM2","chargeMO3","chargeNI0","chargeTC4","chargeTCX","plea0_notguilty","pleaF1_notguilty","pleaF2_notguilty","pleaF3_notguilty","pleaF5_notguilty","pleaF6_notguilty","pleaF7_notguilty","pleaM1_notguilty","pleaM2_notguilty","pleaTC4_notguilty","pleaTCX_notguilty","plea0_nolocontendere","pleaCO3_nolocontendere","pleaF1_nolocontendere","pleaF2_nolocontendere","pleaF3_nolocontendere","pleaF5_nolocontendere","pleaF7_nolocontendere","pleaM1_nolocontendere","pleaM2_nolocontendere","pleaMO3_nolocontendere","pleaNI0_nolocontendere","pleaTC4_nolocontendere","pleaTCX_nolocontendere","plea0_guilty","pleaF1_guilty","pleaF2_guilty","pleaF3_guilty","pleaF7_guilty","pleaM1_guilty","pleaM2_guilty","pleaTCX_guilty","compasflag","compas","histepisodes","histdays"
"07013596MM10A",2008-06-24,"traffic and misdemeanor","Brown, Melinda","male","Black",20.0602739726027,FALSE,FALSE,3,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07013608CF10A",2008-02-01,"felony","Bober, Bernard I","male","white",31.6301369863014,TRUE,TRUE,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07013608MM10A",2008-03-04,"traffic and misdemeanor","Berman, Fred J","male","white",19.4301369863014,TRUE,FALSE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07013626MM10A",2009-04-22,"traffic and misdemeanor","Fry, John D","male","white",28.3287671232877,TRUE,FALSE,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07013632CF10A",2007-10-01,"felony","Duffy, Barbara R","female","Black",21.0876712328767,TRUE,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07013632MM10A",2007-10-19,"traffic and misdemeanor","Berman, Fred J","male","Black",26.0767123287671,FALSE,TRUE,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07013662CF10A",2008-05-07,"felony","Usan, Michael A","male","Black",18.9972602739726,TRUE,TRUE,1,0,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07013680CF10A",2007-11-19,"felony","Holden, Peter","male","Black",20.1342465753425,TRUE,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07013686MM10A",2009-05-28,"traffic and misdemeanor","Fry, John D","male","white",43.8328767123288,TRUE,TRUE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07013692CF10A",2008-08-28,"felony","Holden, Peter","male","Black",29.2931506849315,TRUE,TRUE,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07013698CF10A",2008-01-24,"felony","Duffy, Barbara R","male","white",18.0630136986301,FALSE,TRUE,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,"none",0,0
"07013698MM10A",2009-04-16,"traffic and misdemeanor","Pole, Christopher W","male","Black",48.1342465753425,FALSE,FALSE,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07013704CF10A",2007-09-11,"felony","Fein, Martin S","male","Black",27.6904109589041,TRUE,TRUE,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",1,194
"07013710CF10A",2008-09-02,"felony","Duffy, Barbara R","male","white",46.7013698630137,TRUE,TRUE,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07013716CF10A",2007-12-20,"felony","Davis, N Hunter","female","white",50.9397260273973,TRUE,TRUE,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07013722CF10A",2007-12-13,"felony","Davis, N Hunter","female","white",45.7424657534247,TRUE,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07013728MM10A",2008-11-10,"traffic and misdemeanor","Carpenter-Toye, Deborah","male","white",26.0712328767123,FALSE,TRUE,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07013734MM10A",2009-01-20,"traffic and misdemeanor","Gottlieb, Kenneth A","male","white",23.4054794520548,FALSE,TRUE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07013740CF10A",2008-10-17,"felony","Davis, N Hunter","male","Black",35.7123287671233,TRUE,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07013746CF10A",2008-01-11,"felony","Coleman, Thomas J","male","Black",28.5643835616438,TRUE,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",3,976
"07013758CF10A",2011-04-29,"felony","Lynch, Michael","male","Black",34.2027397260274,TRUE,TRUE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",3,2864
"07013764MM10A",2008-01-03,"traffic and misdemeanor","Berman, Fred J","male","Black",25.4794520547945,TRUE,TRUE,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",2,804
"07013770CF10A",2009-03-04,"felony","Lynch, Michael","male","Black",18.3315068493151,TRUE,TRUE,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07013776CF10A",2008-02-11,"felony","Lynch, Michael","male","Black",21.3506849315068,TRUE,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07013776MM10A",2011-01-06,"traffic and misdemeanor","Lerner-Wren, Ginger","male","white",26.1260273972603,TRUE,TRUE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",2,1017
"07013788CF10A",2007-12-04,"felony","Scherer, Elizabeth","male","Black",22.9616438356164,TRUE,TRUE,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07013800CF10A",2011-05-13,"felony","Siegel, Andrew L","male","Black",40.6602739726027,TRUE,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",7,2109
"07013806CF10A",2007-12-11,"felony","Siegel, Andrew L","male","Black",27.8547945205479,TRUE,TRUE,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",2,1215
"07013812CF10A",2007-08-28,"felony","Bailey, Tim","male","Black",20.2328767123288,TRUE,TRUE,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07013824MM10A",2007-06-20,"traffic and misdemeanor","Lerner-Wren, Ginger","female","white",56.0657534246575,TRUE,FALSE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07013830CF10A",2008-05-28,"felony","Lynch, Michael","female","white",45.3232876712329,TRUE,TRUE,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07013836CF10A",2009-02-11,"felony","Lynch, Michael","male","Black",18.8931506849315,TRUE,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07013848CF10A",2010-05-10,"felony","Bailey, Tim","male","white",23.3232876712329,TRUE,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07013854CF10A",2007-08-28,"felony","Duffy, Barbara R","male","Black",28.5890410958904,TRUE,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",1,382
"07013854MM10A",2007-10-03,"traffic and misdemeanor","Francois, Phoebee","male","Black",36.3232876712329,TRUE,TRUE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07013860CF10A",2008-01-29,"felony","Rothschild, Michael I","male","white",19.3452054794521,TRUE,FALSE,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07013860MM10A",2008-05-16,"traffic and misdemeanor","Carpenter-Toye, Deborah","male","white",39.5260273972603,FALSE,FALSE,1,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07013866CF10A",2007-11-13,"felony","Siegel, Andrew L","male","Black",17.8712328767123,TRUE,TRUE,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07013872CF10A",2010-06-09,"felony","Usan, Michael A","male","Black",18.0109589041096,TRUE,TRUE,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",1,277
"07013890CF10A",2009-09-08,"felony","Davis, N Hunter","male","white",22.2356164383562,TRUE,FALSE,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07013890MM10A",2008-03-20,"traffic and misdemeanor","Lerner-Wren, Ginger","female","Black",42.8602739726027,FALSE,FALSE,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07013896CF10A",2008-05-14,"felony","Scherer, Elizabeth","male","Black",28.7095890410959,TRUE,TRUE,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07013908CF10A",2007-12-03,"felony","Lynch, Michael","male","Black",19.7342465753425,FALSE,FALSE,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07013914CF10A",2008-01-03,"felony","Duffy, Barbara R","female","Black",28.2547945205479,FALSE,FALSE,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07013914MM10A",2007-08-09,"traffic and misdemeanor","Diaz, Robert F","male","Black",26.9369863013699,TRUE,TRUE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07013920CF10A",2008-09-09,"felony","Coleman, Thomas J","male","Black",36.9561643835616,TRUE,TRUE,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07013926MM10A",2007-07-27,"traffic and misdemeanor","Francois, Phoebee","male","white",29.6958904109589,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07013944CF10A",2008-02-15,"felony","Duffy, Barbara R","male","white",25.1534246575342,FALSE,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07013956CF10A",2012-12-18,"felony","Coleman, Thomas J","female","white",31.0493150684932,TRUE,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07013968CF10A",2008-06-19,"felony","Davis, N Hunter","female","Black",22.4191780821918,TRUE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07013974CF10A",2007-08-28,"felony","Rothschild, Michael I","male","white",42.7260273972603,TRUE,TRUE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07013986CF10A",2008-02-21,"felony","Siegel, Andrew L","male","Black",21.8876712328767,TRUE,FALSE,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07013992CF10A",2009-09-22,"felony","Bailey, Tim","female","Black",44.7643835616438,TRUE,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07013998MM10A",2008-01-11,"traffic and misdemeanor","Gottlieb, Kenneth A","female","Black",25.7972602739726,FALSE,FALSE,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07014028CF10A",2010-01-07,"felony","Coleman, Thomas J","male","white",18.0684931506849,TRUE,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",1,322
"07014034CF10A",2008-02-11,"felony","Duffy, Barbara R","male","white",22.558904109589,TRUE,TRUE,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07014034MM10A",2008-07-17,"traffic and misdemeanor","Gottlieb, Kenneth A","male","Black",20.5041095890411,TRUE,TRUE,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07014040CF10A",2009-04-14,"felony","Lynch, Michael","female","white",39.5616438356164,TRUE,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07014046CF10A",2008-09-03,"felony","Siegel, Andrew L","male","Black",25.3808219178082,TRUE,TRUE,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07014058CF10A",2008-02-08,"felony","Usan, Michael A","male","white",37.427397260274,FALSE,FALSE,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07014070CF10A",2008-07-03,"felony","Porth, Ari Abraham","male","Black",62.1315068493151,TRUE,TRUE,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07014082CF10A",2009-03-27,"felony","Bober, Bernard I","male","white",23.4821917808219,TRUE,TRUE,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07014088CF10A",2007-08-20,"felony","Duffy, Barbara R","male","Black",39.6383561643836,TRUE,TRUE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07014094CF10A",2008-01-11,"felony","Siegel, Andrew L","male","white",31.5095890410959,FALSE,TRUE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07014100CF10A",2008-03-11,"felony","Siegel, Andrew L","male","white",34.1205479452055,FALSE,FALSE,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07014106MM10A",2007-08-28,"traffic and misdemeanor","Fry, John D","female","white",35.8712328767123,FALSE,FALSE,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07014112CF10A",2009-05-12,"felony","Merrigan, Edward H, Jr","male","white",34.5753424657534,TRUE,TRUE,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07014112MM10A",2007-09-28,"traffic and misdemeanor","Gottlieb, Kenneth A","male","Black",46.986301369863,FALSE,TRUE,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07014118CF10A",2010-10-01,"felony","Bailey, Tim","male","white",19.8082191780822,TRUE,TRUE,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07014118MM10A",2007-09-06,"traffic and misdemeanor","Avalos, Catalina","male","white",46.9643835616438,TRUE,FALSE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07014124CF10A",2007-10-18,"felony","Odom, George, Jr","male","white",32.6356164383562,TRUE,TRUE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07014136CF10A",2008-04-21,"felony","Lynch, Michael","male","white",26.9452054794521,FALSE,TRUE,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07014136MM10A",2007-12-14,"traffic and misdemeanor","Lerner-Wren, Ginger","male","white",31.4575342465753,FALSE,FALSE,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07014142CF10A",2019-08-16,"felony","Porth, Ari Abraham","male","Black",19.5698630136986,FALSE,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07014148CF10A",2008-08-29,"felony","Scherer, Elizabeth","male","white",18.0575342465753,TRUE,FALSE,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07014148MM10A",2007-10-31,"traffic and misdemeanor","Fry, John D","male","white",57.4493150684931,FALSE,FALSE,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07014166CF10A",2007-10-01,"felony","Bailey, Tim","male","Black",19.4465753424658,TRUE,TRUE,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07014190CF10A",2008-04-14,"felony","Merrigan, Edward H, Jr","male","Black",25.3397260273973,TRUE,TRUE,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07014190MM10A",2007-12-17,"traffic and misdemeanor","Gottlieb, Kenneth A","female","white",25.3260273972603,FALSE,FALSE,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07014202CF10A",2008-03-24,"felony","Kollra, Ernest A","male","white",34.4904109589041,TRUE,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,"none",1,198
"07014208CF10A",2008-04-04,"felony","Ledee, Frank","male","white",21.6575342465753,TRUE,TRUE,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07014226CF10A",2007-10-31,"felony","Bailey, Tim","female","white",18.9150684931507,TRUE,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07014232CF10A",2008-10-13,"felony","Usan, Michael A","male","white",45.5205479452055,TRUE,FALSE,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07014238CF10A",2008-03-13,"felony","Lynch, Michael","male","Black",22.4493150684931,TRUE,FALSE,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
